#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-08-08-20-00-01
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1786199511.329915	CGwDcd2ArbW52Gwus8	192.168.100.20	5353	224.0.0.251	5353	udp	dns	-	-	-	S0	T	T	0	D	1	73	0	0	-	17
1786199474.224657	CVUsGx493QN4Ux1hb6	fe80::a00:27ff:fe8f:df85	133	ff02::2	134	icmp	-	-	-	-	OTH	T	F	0	-	1	56	0	0	-	58
1786199542.275361	CZAp1xUywhlKnURna	192.168.100.1	5353	224.0.0.251	5353	udp	dns	0.418168	160	0	S0	T	T	0	D	4	272	0	0	-	17
1786199542.277011	CdCsve2hQ5ktRiDDXj	192.168.100.1	61039	224.0.0.252	5355	udp	dns	0.411215	80	0	S0	T	T	0	D	2	136	0	0	-	17
1786199542.277011	CX3gbqpg15pssO82a	fe80::2f45:d486:b228:4405	61039	ff02::1:3	5355	udp	dns	0.411215	80	0	S0	T	F	0	D	2	176	0	0	-	17
1786199542.278094	CXSQjK2RO7h4ZZtsKc	fe80::2f45:d486:b228:4405	5353	ff02::fb	5353	udp	dns	0.416635	160	0	S0	T	F	0	D	4	352	0	0	-	17
1786199503.302481	CdgNjo2yR5mJrEkbZc	fe80::a00:27ff:fe99:277e	133	ff02::2	134	icmp	-	-	-	-	OTH	T	F	0	-	1	56	0	0	-	58
1786199563.978818	CTExnL3Lj5GEYjoNJb	192.168.100.1	56549	192.168.100.120	22	tcp	-	1.337849	3213	0	OTH	T	T	0	ScADcR	33	4545	0	0	-	6
1786199515.155630	CzR1yyORFgynegDq2	192.168.100.50	138	192.168.100.255	138	udp	-	0.001110	428	0	S0	T	T	0	D	2	484	0	0	-	17
1786199581.844526	ClrPQ823BMUp5khopk	192.168.100.1	62552	192.168.100.120	22	tcp	-	0.447182	3213	0	OTH	T	T	0	ScADcR	33	4545	0	0	-	6
1786199648.447229	CJC8YQhE1GkbpYL3j	192.168.100.10	48733	239.255.255.250	3702	udp	-	-	-	-	S0	T	T	0	D	1	635	0	0	-	17
1786199648.461089	CRc4we4EXz6grXYGWk	fe80::a00:27ff:fe1e:64e1	34652	ff02::c	3702	udp	-	-	-	-	S0	T	F	0	D	1	655	0	0	-	17
1786199648.467413	CGNA9L36GGXMKmI5zf	fe80::a00:27ff:fe1e:64e1	143	ff02::16	0	icmp	-	0.504307	60	0	OTH	T	F	0	-	3	228	0	0	-	58
1786199648.466087	Ca96HK2nVdajt3kL9d	192.168.100.10	0	224.0.0.22	0	unknown_transport	-	0.628855	0	0	OTH	T	T	0	-	3	120	0	0	-	2
1786199713.717531	CmG5EL3FSVfCX8BWae	192.168.100.10	56574	192.168.100.40	22	tcp	-	19.065786	2297	2081	SF	T	T	1568	ShADadCGFf	18	1673	17	2973	-	6
1786199776.749636	CtUrvB43JLwGjeZ511	192.168.100.1	64317	192.168.100.120	22	tcp	-	0.991975	3213	0	OTH	T	T	0	ScADcR	34	4585	0	0	-	6
1786200261.627417	CUJk9B1cpE9VkBfwBb	192.168.100.20	38826	192.168.100.40	5432	tcp	-	0.017423	0	0	SF	T	T	0	ShAFf	4	216	2	112	-	6
1786200270.054828	CWNEu23D7OoLa59Pdj	192.168.100.20	38836	192.168.100.40	5432	tcp	-	0.011239	0	0	SF	T	T	0	ShAFaf	4	216	3	164	-	6
1786200273.236014	CJKBNk4Dl6IRT0bIae	192.168.100.20	35470	192.168.100.40	5432	tcp	-	0.009514	0	0	SF	T	T	0	ShAFaf	4	216	3	164	-	6
1786200275.568666	CnMxcwx1Q7NqjDM3l	192.168.100.20	35476	192.168.100.40	5432	tcp	-	0.009668	0	0	SF	T	T	0	ShAFf	4	216	2	112	-	6
1786200277.777863	CbbitK71Pxdv7y449	192.168.100.20	35482	192.168.100.40	5432	tcp	-	0.005537	0	0	SF	T	T	0	ShAFaf	4	216	3	164	-	6
1786200237.070797	C5P1H34zpuAdgZhJU4	192.168.100.50	138	192.168.100.255	138	udp	-	-	-	-	S0	T	T	0	D	2	484	0	0	-	17
1786200300.731802	ClJn3dCXHIeY60is4	192.168.100.1	54760	192.168.100.120	22	tcp	-	1.240928	3213	0	OTH	T	T	0	ScADcR	34	4585	0	0	-	6
1786200688.830770	CxmTvT6rnclm6Iz1e	fe80::2f45:d486:b228:4405	135	ff02::1:ff4a:ffbf	136	icmp	-	1.522037	72	0	OTH	T	F	0	-	3	216	0	0	-	58
1786200748.473095	CUaTaA3i4pSfGvuBih	192.168.100.10	37714	192.168.100.21	80	tcp	-	0.000466	0	0	REJ	T	T	0	Sr	1	60	1	40	-	6
1786200748.474106	CR8135MXHmAYANywl	192.168.100.10	57000	192.168.100.40	80	tcp	-	-	-	-	S0	T	T	0	S	1	60	0	0	-	6
1786200748.473561	Cf9NUu21pXnKZsx388	192.168.100.10	52320	192.168.100.30	80	tcp	-	0.000545	0	0	REJ	T	T	0	Sr	1	60	1	40	-	6
1786200748.476448	Cl7Q801AeZVHLGjvr2	192.168.100.10	43558	192.168.100.50	80	tcp	-	-	-	-	S0	T	T	0	S	1	60	0	0	-	6
1786200748.477725	CBBNwG43d95nnIJUYc	192.168.100.10	45048	192.168.100.20	80	tcp	-	0.000957	0	0	REJ	T	T	0	Sr	1	60	1	40	-	6
1786200748.478682	CeaozYeUpIHIVmmg	192.168.100.10	52676	192.168.100.21	22	tcp	-	0.004444	0	0	RSTO	T	T	0	ShAR	3	164	1	60	-	6
1786200748.480389	C0OaDF2EQxdkxS3qU9	192.168.100.10	55624	192.168.100.40	22	tcp	-	0.003413	0	0	RSTO	T	T	0	ShAR	3	164	1	60	-	6
1786200748.478682	CZSm42RaHQoE8FY85	192.168.100.10	55290	192.168.100.30	22	tcp	-	0.005120	0	0	RSTO	T	T	0	ShAR	3	164	1	60	-	6
1786200748.480856	CUfrqxvoqxmzZZyR2	192.168.100.10	34598	192.168.100.50	22	tcp	-	0.003867	0	0	RSTO	T	T	0	ShAR	3	164	1	60	-	6
1786200748.481837	CZvvKv3tV9tHR0BpXc	192.168.100.10	58476	192.168.100.20	22	tcp	-	0.002886	0	0	RSTO	T	T	0	ShAR	3	164	1	60	-	6
1786200748.485642	C1TA583eSRMqYNul8d	192.168.100.10	45386	192.168.100.40	445	tcp	-	-	-	-	S0	T	T	0	S	1	60	0	0	-	6
1786200748.489406	Cf2MXA3Bhqjv9k3bw4	192.168.100.10	40168	192.168.100.20	445	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	60	1	40	-	6
1786200748.490366	CAE87Q13v6d0RppKh	192.168.100.10	55100	192.168.100.30	445	tcp	-	-	-	-	REJ	T	T	0	Sr	1	60	1	40	-	6
1786200748.489407	CPtGf92C3XDeMV0iq5	192.168.100.10	40686	192.168.100.21	445	tcp	-	0.000959	0	0	REJ	T	T	0	Sr	1	60	1	40	-	6
1786200748.490866	CoaiWm2hkW7FMi1Fq9	192.168.100.10	41964	192.168.100.40	443	tcp	-	-	-	-	S0	T	T	0	S	1	60	0	0	-	6
1786200748.491861	Ce2Hf3iuSDqwxLKld	192.168.100.10	36988	192.168.100.50	443	tcp	-	-	-	-	S0	T	T	0	S	1	60	0	0	-	6
1786200748.492895	CmfY373eBihUWDqrih	192.168.100.10	50630	192.168.100.20	443	tcp	-	-	-	-	REJ	T	T	0	Sr	1	60	1	40	-	6
1786200748.492896	CTdAjb2qJ2KfDJLNe9	192.168.100.10	51474	192.168.100.21	443	tcp	-	0.001238	0	0	REJ	T	T	0	Sr	1	60	1	40	-	6
1786200748.494134	CXlAPDkOat3jMGt19	192.168.100.10	34582	192.168.100.30	443	tcp	-	0.001422	0	0	REJ	T	T	0	Sr	1	60	1	40	-	6
1786200748.495556	CKBaZh1CUunvnunNT4	192.168.100.10	37220	192.168.100.40	5000	tcp	-	-	-	-	S0	T	T	0	S	1	60	0	0	-	6
1786200748.496564	CJV4Lc24GsRWzs57C	192.168.100.10	33146	192.168.100.50	5000	tcp	-	-	-	-	S0	T	T	0	S	1	60	0	0	-	6
1786200748.496564	CnvyYF3AHOzQHTgdH2	192.168.100.10	49308	192.168.100.20	5000	tcp	-	0.000832	0	0	REJ	T	T	0	Sr	1	60	1	40	-	6
1786200748.497396	CI5M651U7RYZT0LJf6	192.168.100.10	58384	192.168.100.21	5000	tcp	-	0.001045	0	0	REJ	T	T	0	Sr	1	60	1	40	-	6
1786200748.500899	CafHTJ1k3ES648oEci	192.168.100.10	49570	192.168.100.50	5432	tcp	-	-	-	-	S0	T	T	0	S	1	60	0	0	-	6
1786200748.502900	CMIeqc48b52WMh34Lf	192.168.100.10	48122	192.168.100.20	5432	tcp	-	0.001194	0	0	REJ	T	T	0	Sr	1	60	1	40	-	6
1786200748.504094	Ckoa9zFLo7E6Q0OPe	192.168.100.10	43706	192.168.100.21	5432	tcp	-	0.001461	0	0	REJ	T	T	0	Sr	1	60	1	40	-	6
1786200748.500389	CEVd324DvrIOJugGug	192.168.100.10	38988	192.168.100.40	5432	tcp	-	0.005694	0	0	RSTO	T	T	0	ShAR	3	164	1	60	-	6
1786200748.505555	C7bVJ440VXBVYXNt2f	192.168.100.10	39030	192.168.100.30	5432	tcp	-	0.000528	0	0	REJ	T	T	0	Sr	1	60	1	40	-	6
1786200748.498874	CpmOsx28Xb7Kcwp9g4	192.168.100.10	36494	192.168.100.30	5000	tcp	-	0.007209	0	0	RSTO	T	T	0	ShAR	3	164	1	60	-	6
1786200748.488140	CQpHZPUecAj7ZY8e4	192.168.100.10	51082	192.168.100.50	445	tcp	-	0.018753	0	0	RSTO	T	T	0	ShAR	3	164	1	60	-	6
